EstablecimientoCodigoAntiguo;EstablecimientoCodigo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;EstablecimientoGlosa;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion;FechaCierre
05-507;105507;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Huamalata;No Aplica;Municipal;Primario;4301;Ovalle;Calle;;Pueblo de Huamalata;532633003;;NO;No Aplica;No Aplica;-3.057.271;-7.116.698;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-510;105510;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Recoleta;No Aplica;Municipal;Primario;4301;Ovalle;Calle;;Camino Público;;;NO;No Aplica;No Aplica;-3.049.951;-7.115.145;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-503;105503;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Tabaqueros;No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Camino único Tabaqueros;;;NO;No Aplica;No Aplica;-3.047.333;-7.103.227;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-413;105413;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Samo Alto;No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Calle única Samo Alto;532691634;;NO;No Aplica;No Aplica;-304.088;-7.093.729;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-411;105411;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Las Breas (Río Hurtado);No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Calle única;;;NO;No Aplica;No Aplica;-3.038.458;-7.059.769;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-414;105414;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Serón;No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Calle única Serón;;;NO;No Aplica;No Aplica;-3.033.016;-7.074.238;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-409;105409;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural El Chañar;No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Camino único El Chañar;;;NO;No Aplica;No Aplica;-3.029.391;-7.062.973;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-410;105410;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Hurtado;No Aplica;Municipal;Primario;4305;Río Hurtado;Calle;;Camino único Hurtado;532691816;;NO;No Aplica;No Aplica;-3.027.885;-7.067.802;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-407;105407;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Tambillo;No Aplica;Municipal;Primario;4102;Coquimbo;Calle;22;Covadonga;;;NO;No Aplica;No Aplica;-3.019.745;-7.122.404;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-405;105405;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Guanaqueros;No Aplica;Municipal;Primario;4102;Coquimbo;Avenida;4850;Guanaqueros;512395766;;NO;No Aplica;No Aplica;-3.019.689;-7.142.958;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-475;105475;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Horcón (Paiguano);No Aplica;Municipal;Primario;4105;Paiguano;Calle;;Calle única sector plaza;;;NO;No Aplica;No Aplica;-301.914;-7.048.264;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-477;105477;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Pisco Elqui;No Aplica;Municipal;Primario;4105;Paiguano;Pasaje;;Los Copihues;;;NO;No Aplica;No Aplica;-3.012.383;-7.049.261;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-476;105476;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Monte Grande;No Aplica;Municipal;Primario;4105;Paiguano;Calle;;Calle única;;;NO;No Aplica;No Aplica;-3.009.459;-7.049.576;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-471;105471;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Peralillo Vicuña;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Calle Principal;;;NO;No Aplica;No Aplica;-3.004.167;-706.673;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-469;105469;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural El Tambo (Vicuña);No Aplica;Municipal;Primario;4106;Vicuña;Calle;;22 de Mayo 88, Aldea El Tambo;;;NO;No Aplica;No Aplica;-3.003.249;-7.077.771;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-467;105467;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Diaguitas;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Los Perales 2, Aldea Diaguitas;;;NO;No Aplica;No Aplica;-3.002.372;-7.063.613;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-509;105509;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Gualliguaica;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Calle Principal;;;NO;No Aplica;No Aplica;-3.000.506;-7.081.594;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-468;105468;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural El Molle;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Balmaceda;;;NO;No Aplica;No Aplica;-2.997.835;-7.095.148;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-401;105401;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Las Rojas;No Aplica;Municipal;Primario;4101;La Serena;Calle;;Principal;;;NO;No Aplica;No Aplica;-2.997.742;-7.105.845;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-472;105472;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Rivadavia;No Aplica;Municipal;Primario;4106;Vicuña;Calle;46;O'Higgins;;;NO;No Aplica;No Aplica;-2.997.696;-7.055.944;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-473;105473;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Talcuna;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Los Álamos;;;NO;No Aplica;No Aplica;-2.995.338;-709.668;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-400;105400;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Algarrobito;No Aplica;Municipal;Primario;4101;La Serena;Calle;;Callejón Carlos Mery;;;NO;No Aplica;No Aplica;-29.940.843;-71.146.511;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-474;105474;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Chapilca;No Aplica;Municipal;Primario;4106;Vicuña;Calle;;Las Rosas;;;NO;No Aplica;No Aplica;-298.993;-7.052.039;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-402;105402;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural El Romero;No Aplica;Municipal;Primario;4101;La Serena;Calle;;Ruta al Romero, Aldea Romero;;;NO;No Aplica;No Aplica;-2.988.972;-7.114.064;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-470;105470;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Huanta;No Aplica;Municipal;Primario;4106;Vicuña;Avenida;25;Elqui;;;NO;No Aplica;No Aplica;-2.984.629;-7.038.954;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-499;105499;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Lambert;No Aplica;Municipal;Primario;4101;La Serena;Calle;;Calle única;;;NO;No Aplica;No Aplica;-2.984.133;-7.111.923;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-500;105500;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Caleta Hornos;No Aplica;Municipal;Primario;4104;La Higuera;Calle;;Las Palmeras;;;NO;No Aplica;No Aplica;-2.962.403;-7.128.221;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-506;105506;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural El Trapiche;No Aplica;Municipal;Primario;4104;La Higuera;Calle;;Ruta 5 El Trapiche;;;NO;No Aplica;No Aplica;-2.937.295;-7.111.493;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
05-505;105505;;;4;Coquimbo;5;Servicio de Salud Coquimbo;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Los Choros;No Aplica;Municipal;Primario;4104;La Higuera;Calle;;San José;;;NO;No Aplica;No Aplica;-29.243;-7.146.005;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
29-429;129429;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Selva Oscura;No Aplica;Municipal;Primario;9211;Victoria;Calle;;Aldea Selva Oscura;;;NO;No Aplica;No Aplica;;;Público;Cerrado;Baja Complejidad;Atención Abierta-Ambulatoria;;07-04-2024
29-409;129409;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Tijeral;No Aplica;Municipal;Primario;9209;Renaico;Calle;;Pueblo de Trijeral;;;NO;No Aplica;No Aplica;;;Público;Cerrado;Baja Complejidad;Atención Abierta-Ambulatoria;;15-04-2025
21-457;121457;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Labranza;No Aplica;Municipal;Primario;9101;Temuco;Calle;;Ciudad de Labranza;;01-01-2009;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;01-09-2014
21-466;121466;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Rehuecoyan;No Aplica;Municipal;Primario;9113;Perquenco;Calle;;Sector Rehuecoyan;;01-01-2009;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;01-01-2019
21-553;121553;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Ñancul;No Aplica;Municipal;Primario;9120;Villarrica;Calle;;Pueblo de Ñancul;;01-01-2009;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;20-10-2016
21-552;121552;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Lican Ray;No Aplica;Municipal;Primario;9120;Villarrica;;;;;;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;
21-554;121554;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Huincacara Norte;No Aplica;Municipal;Primario;9120;Villarrica;;;;;;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;
21-557;121557;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Huenllanto Oriente;No Aplica;Municipal;Primario;9109;Loncoche;;;;;;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;
21-569;121569;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Ancahual - San Ramón;No Aplica;Municipal;Primario;9109;Loncoche;;;;;;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;
21-574;121574;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Hualpín;No Aplica;Municipal;Primario;9117;Teodoro Schmidt;;;;;;NO;No Aplica;No Aplica;;;Público;Cerrado;;;;
21-546;121546;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Licancullín;No Aplica;Municipal;Primario;9118;Toltén;Calle;;Sector Licancullín;;30-12-2005;NO;No Aplica;No Aplica;;;Público;Cerrado;Baja Complejidad;Atención Abierta-Ambulatoria;;17-08-2023
21-558;121558;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural CABURGA;No Aplica;Municipal;Primario;9115;Pucón;Otro;;Sector Caburga;;30-12-2005;NO;No Aplica;No Aplica;;;Público;Cerrado;Baja Complejidad;Atención Abierta-Ambulatoria;;07-03-2024
21-599;121599;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Añilco;No Aplica;Municipal;Primario;9120;Villarrica;Calle;;Sector Añilco;;;NO;No Aplica;No Aplica;-3.945.836;-7.225.672;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-598;121598;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Caren;No Aplica;Municipal;Primario;9104;Curarrehue;Calle;;Camino Internacional;;;NO;No Aplica;No Aplica;-39.439.687;-7.155.406;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-549;121549;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Pulmahue;No Aplica;Municipal;Primario;9109;Loncoche;Calle;;Sector Pulmahue;;;NO;No Aplica;No Aplica;-3.941.369;-7.245.175;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-548;121548;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural La Paz;No Aplica;Municipal;Primario;9109;Loncoche;Calle;;Aldea de La Paz;;;NO;No Aplica;No Aplica;-39.408.275;-7.271.179;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-536;121536;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Queule;No Aplica;Municipal;Primario;9118;Toltén;Calle;;Pueblo de Queule;;;NO;No Aplica;No Aplica;-39.395.105;-73.194.817;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-550;121550;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Copihuelpe;No Aplica;Municipal;Primario;9109;Loncoche;Calle;;Sector Copihuelpe;;;NO;No Aplica;No Aplica;-3.939.135;-723.695;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-555;121555;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Liumalla;No Aplica;Municipal;Primario;9120;Villarrica;Calle;;Sector Liumalla;;;NO;No Aplica;No Aplica;-393.804;-7.223.668;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-581;121581;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Catripulli ( Curarrehue );No Aplica;Municipal;Primario;9104;Curarrehue;Calle;;Sector Catripulli;;;NO;No Aplica;No Aplica;-39.350.452;-7.170.723;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-597;121597;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Puralaco;No Aplica;Municipal;Primario;9118;Toltén;Calle;43;Blanco Encalada;;;NO;No Aplica;No Aplica;-3.931.367;-73.190.872;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-582;121582;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Maite;No Aplica;Municipal;Primario;9104;Curarrehue;Calle;;Sector Maite;;;NO;No Aplica;No Aplica;-3.931.083;-714.545;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-551;121551;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Molco ( Loncoche );No Aplica;Municipal;Primario;9109;Loncoche;Calle;;Sector Molco;;;NO;No Aplica;No Aplica;-3.930.274;-72.810.151;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-573;121573;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural San Pedro de Pucón;No Aplica;Municipal;Primario;9115;Pucón;Calle;1424;Ejercito;;;NO;No Aplica;No Aplica;-3.926.434;-7.177.723;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-541;121541;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Boroa Sur;No Aplica;Municipal;Primario;9118;Toltén;Calle;;Sector Boroa Sur;;;NO;No Aplica;No Aplica;-39.303.682;-73.089.647;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-560;121560;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Quelhue;No Aplica;Municipal;Primario;9115;Pucón;Calle;;Sector Quelhue;;;NO;No Aplica;No Aplica;-3.926.109;-7.191.999;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-544;121544;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Pidenco;No Aplica;Municipal;Primario;9107;Gorbea;Calle;;Sector El Planchado;;;NO;No Aplica;No Aplica;-3.924.918;-7.278.106;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-586;121586;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Quiñenahuín;No Aplica;Municipal;Primario;9104;Curarrehue;Calle;;PUCON;;;NO;No Aplica;No Aplica;-3.921.826;-714.353;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-556;121556;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Manhue;No Aplica;Municipal;Primario;9109;Loncoche;Calle;;Sector Manhue;;;NO;No Aplica;No Aplica;-39.218.092;-72.395.243;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-537;121537;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Villa Boldos;No Aplica;Municipal;Primario;9118;Toltén;Calle;;Aldea Villa Los Boldos;;;NO;No Aplica;No Aplica;-39.155.473;-73.097.214;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-585;121585;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Liuco (Gorbea);No Aplica;Municipal;Primario;9107;Gorbea;Calle;;Comuna de Gorbea;;;NO;No Aplica;No Aplica;-3.920.536;-7.258.409;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-559;121559;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Paillaco;No Aplica;Municipal;Primario;9115;Pucón;Calle;;Sector Paillaco;;;NO;No Aplica;No Aplica;-3.919.671;-7.176.048;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-545;121545;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Huellanto Alto;No Aplica;Municipal;Primario;9107;Gorbea;Calle;;Sector Huellanto Alto;;;NO;No Aplica;No Aplica;-3.919.627;-7.248.432;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-587;121587;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Epeukura;No Aplica;Municipal;Primario;9104;Curarrehue;Calle;;Camino a Reilgolil;;;NO;No Aplica;No Aplica;-3.918.122;-7.147.427;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
21-490;121490;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;Posta de Salud Rural Polul Coicoma;No Aplica;Municipal;Primario;9114;Pitrufquén;Calle;;Sector Polul Coicoma;;;NO;No Aplica;No Aplica;-3.917.362;-7.241.938;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
